Date,VTI,VEU,VXUS,VT,BIL
2006-07-26,43.75078201293945,,,,
2006-07-27,43.63913345336914,,,,
2006-07-28,44.022945404052734,,,,
2006-07-31,44.019474029541016,,,,
2006-08-01,43.79265213012695,,,,
2006-08-02,44.06828689575195,,,,
2006-08-03,44.16599655151367,,,,
2006-08-04,44.14506149291992,,,,
2006-08-07,43.99850845336914,,,,
2006-08-08,43.796146392822266,,,,
2006-08-09,43.57282638549805,,,,
2006-08-10,43.74032974243164,,,,
2006-08-11,43.60425567626953,,,,
2006-08-14,43.68449401855469,,,,
2006-08-15,44.24275207519531,,,,
2006-08-16,44.675437927246094,,,,
2006-08-17,44.776615142822266,,,,
2006-08-18,44.95456314086914,,,,
2006-08-21,44.78358459472656,,,,
2006-08-22,44.79754638671875,,,,
2006-08-23,44.581214904785156,,,,
2006-08-24,44.57771682739258,,,,
2006-08-25,44.59517288208008,,,,
2006-08-28,44.85337448120117,,,,
2006-08-29,44.94060134887695,,,,
2006-08-30,45.03828811645508,,,,
2006-08-31,45.03131103515625,,,,
2006-09-01,45.29301834106445,,,,
2006-09-05,45.38373565673828,,,,
2006-09-06,44.89872741699219,,,,
2006-09-07,44.73125457763672,,,,
2006-09-08,44.821964263916016,,,,
2006-09-11,44.83591842651367,,,,
2006-09-12,45.345340728759766,,,,
2006-09-13,45.586097717285156,,,,
2006-09-14,45.48838424682617,,,,
2006-09-15,45.59656524658203,,,,
2006-09-18,45.6314697265625,,,,
2006-09-19,45.51282501220703,,,,
2006-09-20,45.784976959228516,,,,
2006-09-21,45.498863220214844,,,,
2006-09-22,45.38373565673828,,,,
2006-09-25,45.772254943847656,,,,
2006-09-26,46.091064453125,,,,
2006-09-27,46.1471061706543,,,,
2006-09-28,46.19267654418945,,,,
2006-09-29,46.04904556274414,,,,
2006-10-02,45.91938400268555,,,,
2006-10-03,45.989479064941406,,,,
2006-10-04,46.476444244384766,,,,
2006-10-05,46.700653076171875,,,,
2006-10-06,46.609580993652344,,,,
2006-10-09,46.65512466430664,,,,
2006-10-10,46.76024627685547,,,,
2006-10-11,46.67613983154297,,,,
2006-10-12,47.142093658447266,,,,
2006-10-13,47.3067512512207,,,,
2006-10-16,47.43638229370117,,,,
2006-10-17,47.25069808959961,,,,
2006-10-18,47.3172607421875,,,,
2006-10-19,47.36982345581055,,,,
2006-10-20,47.35580825805664,,,,
2006-10-23,47.558998107910156,,,,
2006-10-24,47.674598693847656,,,,
2006-10-25,47.83225631713867,,,,
2006-10-26,48.08450698852539,,,,
2006-10-27,47.71665573120117,,,,
2006-10-30,47.734169006347656,,,,
2006-10-31,47.674598693847656,,,,
2006-11-01,47.28924560546875,,,,
2006-11-02,47.26121139526367,,,,
2006-11-03,47.254188537597656,,,,
2006-11-06,47.77971267700195,,,,
2006-11-07,47.944393157958984,,,,
2006-11-08,48.06702423095703,,,,
2006-11-09,47.80424499511719,,,,
2006-11-10,47.912845611572266,,,,
2006-11-13,48.02145004272461,,,,
2006-11-14,48.39632797241211,,,,
2006-11-15,48.578495025634766,,,,
2006-11-16,48.68361282348633,,,,
2006-11-17,48.659088134765625,,,,
2006-11-20,48.68709945678711,,,,
2006-11-21,48.813228607177734,,,,
2006-11-22,48.949851989746094,,,,
2006-11-24,48.80622100830078,,,,
2006-11-27,48.031951904296875,,,,
2006-11-28,48.214134216308594,,,,
2006-11-29,48.70812225341797,,,,
2006-11-30,48.785186767578125,,,,
2006-12-01,48.64856719970703,,,,
2006-12-04,49.12504959106445,,,,
2006-12-05,49.3037109375,,,,
2006-12-06,49.27571105957031,,,,
2006-12-07,49.054969787597656,,,,
2006-12-08,49.1390266418457,,,,
2006-12-11,49.244136810302734,,,,
2006-12-12,49.167076110839844,,,,
2006-12-13,49.251163482666016,,,,
2006-12-14,49.62602615356445,,,,
2006-12-15,49.64003372192383,,,,
2006-12-18,49.43684005737305,,,,
2006-12-19,49.50690460205078,,,,
2006-12-20,49.485862731933594,,,,
2006-12-21,49.293182373046875,,,,
2006-12-22,49.01569747924805,,,,
2006-12-26,49.30094909667969,,,,
2006-12-27,49.63898468017578,,,,
2006-12-28,49.568572998046875,,,,
2006-12-29,49.371360778808594,,,,
2007-01-03,49.279808044433594,,,,
2007-01-04,49.37841796875,,,,
2007-01-05,48.987552642822266,,,,
2007-01-08,49.16713333129883,,,,
2007-01-09,49.16713333129883,,,,
2007-01-10,49.276309967041016,,,,
2007-01-11,49.6495475769043,,,,
2007-01-12,49.97701644897461,,,,
2007-01-16,49.881954193115234,,,,
2007-01-17,49.917152404785156,,,,
2007-01-18,49.6495475769043,,,,
2007-01-19,49.84322738647461,,,,
2007-01-22,49.64601516723633,,,,
2007-01-23,49.78688049316406,,,,
2007-01-24,50.22704315185547,,,,
2007-01-25,49.66363525390625,,,,
2007-01-26,49.63191604614258,,,,
2007-01-29,49.64250946044922,,,,
2007-01-30,49.92771911621094,,,,
2007-01-31,50.29042053222656,,,,
2007-02-01,50.57915496826172,,,,
2007-02-02,50.642547607421875,,,,
2007-02-05,50.7024040222168,,,,
2007-02-06,50.7059326171875,,,,
2007-02-07,50.871421813964844,,,,
2007-02-08,50.808040618896484,,,,
2007-02-09,50.42422103881836,,,,
2007-02-12,50.24464416503906,,,,
2007-02-13,50.67069625854492,,,,
2007-02-14,51.00874328613281,,,,
2007-02-15,51.01929473876953,,,,
2007-02-16,51.05451965332031,,,,
2007-02-20,51.205955505371094,,,,
2007-02-21,51.2270622253418,,,,
2007-02-22,51.20947265625,,,,
2007-02-23,51.04396057128906,,,,
2007-02-26,50.9770622253418,,,,
2007-02-27,49.086151123046875,,,,
2007-02-28,49.4734992980957,,,,
2007-03-01,49.33263397216797,,,,
2007-03-02,48.62840270996094,,,,
2007-03-05,48.065006256103516,,,,
2007-03-06,48.87487030029297,,,,
2007-03-07,48.83614730834961,,,,
2007-03-08,49.244606018066406,29.65631866455078,,,
2007-03-09,49.26221466064453,29.854190826416016,,,
2007-03-12,49.39249038696289,29.993860244750977,,,
2007-03-13,48.50514602661133,29.208221435546875,,,
2007-03-14,48.75163269042969,29.243133544921875,,,
2007-03-15,48.945316314697266,29.487560272216797,,,
2007-03-16,48.7340202331543,29.545745849609375,,,
2007-03-19,49.29037094116211,29.89492416381836,,,
2007-03-20,49.61433792114258,30.11606788635254,,,
2007-03-21,50.406612396240234,30.76202964782715,,,
2007-03-22,50.434776306152344,30.727123260498047,,,
2007-03-23,50.53336715698242,30.837690353393555,,,
2007-03-26,50.44887161254883,30.80277442932129,,,
2007-03-27,50.247291564941406,30.668916702270508,,,
2007-03-28,49.91841125488281,30.325565338134766,,,
2007-03-29,50.05632781982422,30.703840255737305,,,
2007-03-30,50.02806091308594,30.68056297302246,,,
2007-04-02,50.151790618896484,30.855154037475586,,,
2007-04-03,50.607994079589844,31.17523193359375,,,
2007-04-04,50.661033630371094,31.338176727294922,,,
2007-04-05,50.80250549316406,31.495304107666016,,,
2007-04-09,50.86260223388672,31.541845321655273,,,
2007-04-10,51.004066467285156,31.681522369384766,,,
2007-04-11,50.67871856689453,31.553491592407227,,,
2007-04-12,51.01112365722656,31.728076934814453,,,
2007-04-13,51.18087387084961,31.856115341186523,,,
2007-04-16,51.69718551635742,32.33331298828125,,,
2007-04-17,51.77852249145508,32.15289306640625,,,
2007-04-18,51.82448959350586,32.12963104248047,,,
2007-04-19,51.7290153503418,31.943403244018555,,,
2007-04-20,52.18874740600586,32.29838562011719,,,
2007-04-23,52.086177825927734,32.10052490234375,,,
2007-04-24,52.07910919189453,32.0365104675293,,,
2007-04-25,52.542335510253906,32.36241912841797,,,
2007-04-26,52.560035705566406,32.176185607910156,,,
2007-04-27,52.50347137451172,32.26929473876953,,,
2007-04-30,52.040191650390625,31.891019821166992,,,
2007-05-01,52.156917572021484,31.9143009185791,,,
2007-05-02,52.542335510253906,32.23438262939453,,,
2007-05-03,52.7757453918457,32.33912658691406,,,
2007-05-04,52.93134307861328,32.5952033996582,,,
2007-05-07,53.016231536865234,32.688297271728516,,,
2007-05-08,52.96318054199219,32.39151382446289,,,
2007-05-09,53.15058898925781,32.62429428100586,,,
2007-05-10,52.48222351074219,32.00741958618164,,,
2007-05-11,52.97377014160156,32.88035583496094,,,
2007-05-14,52.814666748046875,32.44389724731445,,,
2007-05-15,52.67319869995117,32.385684967041016,,,
2007-05-16,53.1258544921875,32.60100555419922,,,
2007-05-17,52.9985466003418,32.52534866333008,,,
2007-05-18,53.39460372924805,32.88035583496094,,,
2007-05-21,53.54667282104492,32.5893669128418,,,
2007-05-22,53.539588928222656,32.63592529296875,,,
2007-05-23,53.51131057739258,32.827964782714844,,,
2007-05-24,52.96318054199219,32.385684967041016,,,
2007-05-25,53.2213134765625,32.72321701049805,,,
2007-05-29,53.433494567871094,32.62429428100586,,,
2007-05-30,53.893218994140625,32.78141784667969,,,70.162353515625
2007-05-31,53.978092193603516,32.95018005371094,,,70.162353515625
2007-06-01,54.197357177734375,33.27024841308594,,,70.17769622802734
2007-06-04,54.2857551574707,33.33427047729492,,,70.19298553466797
2007-06-05,54.009925842285156,33.13640594482422,,,70.19298553466797
2007-06-06,53.458255767822266,32.67083740234375,,,70.22362518310547
2007-06-07,52.40442657470703,32.0947265625,,,70.20831298828125
2007-06-08,53.122314453125,32.577735900878906,,,70.22362518310547
2007-06-11,53.185943603515625,32.62429428100586,,,70.25431060791016
2007-06-12,52.53173828125,32.12381362915039,,,70.19298553466797
2007-06-13,53.35215759277344,32.56608963012695,,,70.25431060791016
2007-06-14,53.73408508300781,32.804691314697266,,,70.2849349975586
2007-06-15,54.02052688598633,33.27024841308594,,,70.34617614746094
2007-06-18,53.93567657470703,33.3226318359375,,,70.36151123046875
2007-06-19,54.084171295166016,33.299373626708984,,,70.36151123046875
2007-06-20,53.373390197753906,33.014190673828125,,,70.3768539428711
2007-06-21,53.63861846923828,33.34008026123047,,,70.3768539428711
2007-06-22,53.185943603515625,32.839603424072266,,,70.43810272216797
2007-06-25,52.81003952026367,32.72903823852539,,,70.40751647949219
2007-06-26,52.380550384521484,32.71157455444336,,,70.42276763916016
2007-06-27,53.15437698364258,32.94436264038086,,,70.40751647949219
2007-06-28,53.14728927612305,32.94436264038086,,,70.43810272216797
2007-06-29,53.02656555175781,33.17132568359375,,,70.46870422363281
2007-07-02,53.64070510864258,33.415740966796875,,,70.48876953125
2007-07-03,53.871429443359375,33.788185119628906,,,70.48876953125
2007-07-05,53.84300231933594,33.74745178222656,,,70.48876953125
2007-07-06,54.14118576049805,33.980247497558594,,,70.51953125
2007-07-09,54.112789154052734,34.207183837890625,,,70.53495025634766
2007-07-10,53.37089920043945,33.735809326171875,,,70.55027770996094
2007-07-11,53.761348724365234,34.01515579223633,,,70.55027770996094
2007-07-12,54.57427215576172,34.64947509765625,,,70.5656967163086
2007-07-13,54.737548828125,34.63202667236328,,,70.5810775756836
2007-07-16,54.69853210449219,34.50980758666992,,,70.59650421142578
2007-07-17,54.666568756103516,34.57964324951172,,,70.62724304199219
2007-07-18,54.542335510253906,34.32941436767578,,,70.61186218261719
2007-07-19,54.67367172241211,34.57964324951172,,,70.62724304199219
2007-07-20,54.18379211425781,34.2130241394043,,,70.65804290771484
2007-07-23,54.29029083251953,34.655311584472656,,,70.65804290771484
2007-07-24,53.338958740234375,34.0908088684082,,,70.65804290771484
2007-07-25,53.3495979309082,33.92203140258789,,,70.67340087890625
2007-07-26,52.085872650146484,32.78141784667969,,,70.68876647949219
2007-07-27,51.106163024902344,33.02583312988281,,,70.71957397460938
2007-07-30,51.86225891113281,32.95018005371094,,,70.65804290771484
2007-07-31,51.152305603027344,32.7872314453125,,,70.75035858154297
2007-08-01,51.45402908325195,32.804691314697266,,,70.72715759277344
2007-08-02,51.89064025878906,32.79887771606445,,,70.74259948730469
2007-08-03,50.54174041748047,32.00741958618164,,,70.7116928100586
2007-08-06,51.3936767578125,32.60100555419922,,,70.78893280029297
2007-08-07,51.78060531616211,32.64174270629883,,,70.80441284179688
2007-08-08,52.56156921386719,33.19459915161133,,,70.77352142333984
2007-08-09,51.13454055786133,32.0365104675293,,,70.83527374267578
2007-08-10,51.017391204833984,31.774627685546875,,,70.88166809082031
2007-08-13,51.11679458618164,31.716445922851562,,,70.8971176147461
2007-08-14,50.225799560546875,31.338176727294922,,,70.88166809082031
2007-08-15,49.554901123046875,30.558359146118164,,,70.8971176147461
2007-08-16,49.87434768676758,30.121898651123047,,,70.98981475830078
2007-08-17,50.78310775756836,30.890085220336914,,,71.03612518310547
2007-08-20,50.889617919921875,30.965721130371094,,,71.09795379638672
2007-08-21,50.8967170715332,30.785320281982422,,,71.08251190185547
2007-08-22,51.606658935546875,31.669879913330078,,,71.08251190185547
2007-08-23,51.5250244140625,31.786273956298828,,,71.03612518310547
2007-08-24,52.12847137451172,32.33331298828125,,,71.02068328857422
2007-08-27,51.58536148071289,32.147090911865234,,,70.92797088623047
2007-08-28,50.52753448486328,31.28580093383789,,,71.00524139404297
2007-08-29,51.53212356567383,32.19365310668945,,,71.05160522460938
2007-08-30,51.39722442626953,31.966672897338867,,,71.06704711914062
2007-08-31,51.904842376708984,32.72321701049805,,,71.05160522460938
2007-09-04,52.50829315185547,32.95600509643555,,,71.06245422363281
2007-09-05,52.046836853027344,32.36822509765625,,,71.07795715332031
2007-09-06,52.20302963256836,32.63010787963867,,,71.07795715332031
2007-09-07,51.446922302246094,32.112178802490234,,,71.12448120117188
2007-09-10,51.22682189941406,32.112178802490234,,,71.13996887207031
2007-09-11,51.89773941040039,32.62429428100586,,,71.06245422363281
2007-09-12,52.07522201538086,32.647560119628906,,,71.17102813720703
2007-09-13,52.27047348022461,32.85707092285156,,,71.15550994873047
2007-09-14,52.316612243652344,32.70576095581055,,,71.2020263671875
2007-09-17,52.039730072021484,32.35076141357422,,,71.23304748535156
2007-09-18,53.4915885925293,33.6077880859375,,,71.18656158447266
2007-09-19,53.878517150878906,33.7125358581543,,,71.21754455566406
2007-09-20,53.55193328857422,33.74745178222656,,,71.17102813720703
2007-09-21,53.67972183227539,33.96278762817383,,,71.2020263671875
2007-09-24,53.52714157104492,34.05589294433594,,,71.26406860351562
2007-09-25,53.402374267578125,34.084983825683594,,,71.2795639038086
2007-09-26,53.79450988769531,34.10825729370117,,,71.2020263671875
2007-09-27,54.09043502807617,34.7135009765625,,,71.21754455566406
2007-09-28,53.90145492553711,34.73678207397461,,,71.18656158447266
2007-10-01,54.59662628173828,35.3361930847168,,,71.26434326171875
2007-10-02,54.50751495361328,35.324546813964844,,,71.2176284790039
2007-10-03,54.42196273803711,35.062660217285156,,,71.23320770263672
2007-10-04,54.525325775146484,35.13832473754883,,,71.31103515625
2007-10-05,55.117122650146484,35.737735748291016,,,71.23320770263672
2007-10-08,55.04581832885742,35.39439010620117,,,71.34217834472656
2007-10-09,55.43081283569336,35.85413360595703,,,71.29548645019531
2007-10-10,55.32386016845703,35.6737174987793,,,71.35771179199219
2007-10-11,55.01014709472656,35.65625762939453,,,71.34217834472656
2007-10-12,55.2846565246582,36.00544357299805,,,71.35771179199219
2007-10-15,54.853294372558594,35.778472900390625,,,71.32659149169922
2007-10-16,54.46471405029297,35.23723602294922,,,71.37327575683594
2007-10-17,54.50394058227539,35.62716293334961,,,71.40440368652344
2007-10-18,54.51820373535156,35.8192024230957,,,71.40440368652344
2007-10-19,53.117156982421875,34.94046401977539,,,71.46663665771484
2007-10-22,53.37743377685547,34.917179107666016,,,71.43553924560547
2007-10-23,53.75888442993164,35.48749542236328,,,71.43553924560547
2007-10-24,53.723209381103516,35.48749542236328,,,71.46663665771484
2007-10-25,53.68756866455078,35.4409294128418,,,71.45111083984375
2007-10-26,54.33283233642578,36.249847412109375,,,71.41997528076172
2007-10-29,54.550289154052734,36.7095947265625,,,71.48223876953125
2007-10-30,54.16170120239258,36.39533996582031,,,71.45111083984375
2007-10-31,54.86753845214844,36.94819641113281,,,71.46663665771484
2007-11-01,53.47724914550781,36.08108139038086,,,71.51506042480469
2007-11-02,53.46652603149414,36.18583679199219,,,71.56189727783203
2007-11-05,53.045875549316406,35.61553192138672,,,71.56189727783203
2007-11-06,53.780269622802734,36.40115737915039,,,71.56189727783203
2007-11-07,52.2972526550293,35.545684814453125,,,71.60872650146484
2007-11-08,52.22953414916992,35.68535614013672,,,71.56189727783203
2007-11-09,51.54148864746094,34.9462776184082,,,71.62435913085938
2007-11-12,50.87130355834961,33.945316314697266,,,71.65560150146484
2007-11-13,52.35786819458008,35.2139778137207,,,71.63999938964844
2007-11-14,52.176048278808594,35.07429122924805,,,71.60872650146484
2007-11-15,51.42384719848633,34.30030822753906,,,71.65560150146484
2007-11-16,51.62705612182617,34.655311584472656,,,71.65560150146484
2007-11-19,50.78217315673828,33.72999954223633,,,71.68681335449219
2007-11-20,50.978240966796875,34.2479362487793,,,71.70242309570312
2007-11-21,50.08701705932617,33.45648193359375,,,71.73365783691406
2007-11-23,50.83565139770508,34.294490814208984,,,71.74928283691406
2007-11-26,49.841026306152344,33.584510803222656,,,71.70242309570312
2007-11-27,50.45063400268555,34.26539993286133,,,71.76488494873047
2007-11-28,51.994239807128906,35.09175109863281,,,71.78052520751953
2007-11-29,52.019203186035156,35.09759521484375,,,71.73365783691406
2007-11-30,52.38637924194336,35.11505126953125,,,71.74928283691406
2007-12-03,52.06909942626953,34.9986572265625,,,71.73208618164062
2007-12-04,51.73400115966797,34.77751159667969,,,71.74776458740234
2007-12-05,52.507591247558594,35.4409294128418,,,71.74776458740234
2007-12-06,53.26690673828125,35.87740707397461,,,71.7633285522461
2007-12-07,53.331085205078125,35.61553192138672,,,71.82600402832031
2007-12-10,53.787384033203125,35.95307159423828,,,71.779052734375
2007-12-11,52.32221221923828,35.016117095947266,,,71.87301635742188
2007-12-12,52.65373229980469,35.5340576171875,,,71.85736846923828
2007-12-13,52.660888671875,34.99283218383789,,,71.888671875
2007-12-14,51.94075393676758,34.1606330871582,,,71.84170532226562
2007-12-17,51.14578628540039,33.45648193359375,,,71.87301635742188
2007-12-18,51.51297378540039,33.613609313964844,,,71.87301635742188
2007-12-19,51.459510803222656,33.52050018310547,,,71.90431213378906
2007-12-20,51.81826400756836,33.65433883666992,,,71.93567657470703
2007-12-21,52.617523193359375,34.218841552734375,,,71.93567657470703
2007-12-24,53.10852813720703,34.588687896728516,,,71.93567657470703
2007-12-26,53.151546478271484,34.66499710083008,,,71.90431213378906
2007-12-27,52.484920501708984,34.377349853515625,,,71.93567657470703
2007-12-28,52.28420639038086,34.70608901977539,,,71.93408966064453
2007-12-31,52.022560119628906,34.40669250488281,,,71.9183578491211
2008-01-02,51.40610885620117,34.28342056274414,,,71.98124694824219
2008-01-03,51.345176696777344,34.359737396240234,,,71.93408966064453
2008-01-04,49.97248458862305,33.39110565185547,,,71.9183578491211
2008-01-07,49.9975700378418,33.42633819580078,,,71.98124694824219
2008-01-08,49.10155487060547,33.51438522338867,,,71.93408966064453
2008-01-09,49.6212272644043,33.76093673706055,,,71.88702392578125
2008-01-10,49.94740676879883,33.8490104675293,,,71.9183578491211
2008-01-11,49.47787857055664,33.26194763183594,,,71.94978332519531
2008-01-14,49.95458221435547,33.5965690612793,,,72.01260375976562
2008-01-15,48.743133544921875,32.59272766113281,,,71.99691772460938
2008-01-16,48.44923782348633,31.8354434967041,,,71.99691772460938
2008-01-17,47.115997314453125,31.189685821533203,,,71.96550750732422
2008-01-18,46.7969970703125,31.40102767944336,,,72.01260375976562
2008-01-22,46.277313232421875,30.408939361572266,,,72.04403686523438
2008-01-23,47.48873519897461,30.567419052124023,,,72.12257385253906
2008-01-24,47.79338455200195,30.98422622680664,,,72.15399932861328
2008-01-25,47.09806442260742,30.526336669921875,,,72.07547760009766
2008-01-28,48.08367156982422,31.28948211669922,,,72.10681915283203
2008-01-29,48.280818939208984,31.55364990234375,,,72.1697006225586
2008-01-30,47.843563079833984,31.307098388671875,,,72.20105743408203
2008-01-31,48.8148193359375,31.741498947143555,,,72.20105743408203
2008-02-01,49.603302001953125,32.16419219970703,,,72.19320678710938
2008-02-04,49.015541076660156,31.993938446044922,,,72.2090072631836
2008-02-05,47.62492752075195,30.608518600463867,,,72.16177368164062
2008-02-06,47.2629280090332,30.508716583251953,,,72.2247085571289
2008-02-07,47.69659423828125,30.49697494506836,,,72.2090072631836
2008-02-08,47.417057037353516,30.332611083984375,,,72.2090072631836
2008-02-11,47.69302749633789,30.532203674316406,,,72.2247085571289
2008-02-12,48.13385772705078,30.89027976989746,,,72.2090072631836
2008-02-13,48.682228088378906,31.29535484313965,,,72.2247085571289
2008-02-14,48.051429748535156,31.060535430908203,,,72.24047088623047
2008-02-15,48.06217956542969,31.095783233642578,,,72.24047088623047
2008-02-19,48.2162971496582,31.42450523376465,,,72.24047088623047
2008-02-20,48.44209671020508,31.447988510131836,,,72.2090072631836
2008-02-21,47.90088653564453,31.406896591186523,,,72.27192687988281
2008-02-22,48.12311935424805,31.759140014648438,,,72.27192687988281
2008-02-25,48.92953109741211,32.275726318359375,,,72.24047088623047
2008-02-26,49.24491882324219,32.798187255859375,,,72.28765106201172
2008-02-27,49.166046142578125,32.84515380859375,,,72.3034439086914
2008-02-28,48.67147445678711,32.575111389160156,,,72.3034439086914
2008-02-29,47.59626388549805,31.67106819152832,,,72.31916046142578
2008-03-03,47.427799224853516,31.7121524810791,,,72.34597778320312
2008-03-04,47.27728271484375,31.307098388671875,,,72.34597778320312
2008-03-05,47.54248809814453,31.729774475097656,,,72.33023071289062
2008-03-06,46.55686950683594,31.25426483154297,,,72.36180114746094
2008-03-07,46.05510711669922,30.907913208007812,,,72.36180114746094
2008-03-10,45.35261154174805,30.538074493408203,,,72.36180114746094
2008-03-11,46.95829772949219,31.759140014648438,,,72.36180114746094
2008-03-12,46.510292053222656,31.50082015991211,,,72.37755584716797
2008-03-13,46.811344146728516,31.506690979003906,,,72.36180114746094
2008-03-14,45.95116424560547,30.866809844970703,,,72.45642852783203
2008-03-17,45.420738220214844,30.2210693359375,,,72.44068908691406
2008-03-18,47.309532165527344,31.336463928222656,,,72.51951599121094
2008-03-19,46.04436111450195,29.997995376586914,,,72.53529357910156
2008-03-20,47.00846481323242,30.191713333129883,,,72.51951599121094
2008-03-24,48.02633285522461,31.207304000854492,,,72.45642852783203
2008-03-25,48.09584045410156,31.54191017150879,,,72.40911102294922
2008-03-26,47.530521392822266,31.43623924255371,,,72.45642852783203
